<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.25	13:15:00	1.95189	1.95219	1.95079	1.95141	5221	0	14
2025.07.25	13:30:00	1.95143	1.95143	1.94985	1.94988	4460	0	14
2025.07.25	13:45:00	1.94988	1.95101	1.94934	1.95068	5447	0	14
2025.07.25	14:00:00	1.95068	1.95119	1.95010	1.95104	4582	0	14
2025.07.25	14:15:00	1.95104	1.95195	1.95075	1.95086	3806	0	14
2025.07.25	14:30:00	1.95086	1.95274	1.95058	1.95191	3696	0	14
2025.07.25	14:45:00	1.95191	1.95243	1.95074	1.95229	3405	0	14
2025.07.25	15:00:00	1.95229	1.95315	1.95220	1.95253	3884	0	14
2025.07.25	15:15:00	1.95253	1.95353	1.95203	1.95327	3423	0	14
2025.07.25	15:30:00	1.95327	1.95369	1.95285	1.95300	3201	0	14
2025.07.25	15:45:00	1.95300	1.95304	1.95211	1.95283	2744	0	14
2025.07.25	16:00:00	1.95281	1.95293	1.95191	1.95192	3132	0	14
2025.07.25	16:15:00	1.95194	1.95208	1.95153	1.95165	2651	0	14
2025.07.25	16:30:00	1.95165	1.95267	1.95151	1.95224	2473	0	14
2025.07.25	16:45:00	1.95225	1.95225	1.95131	1.95144	2281	0	14
2025.07.25	17:00:00	1.95144	1.95210	1.95140	1.95194	2012	0	14
2025.07.25	17:15:00	1.95194	1.95209	1.95156	1.95182	1837	0	14
2025.07.25	17:30:00	1.95182	1.95222	1.95168	1.95207	1931	0	14
2025.07.25	17:45:00	1.95207	1.95239	1.95194	1.95216	1747	0	14
2025.07.25	18:00:00	1.95216	1.95240	1.95195	1.95202	2365	0	14
2025.07.25	18:15:00	1.95202	1.95242	1.95187	1.95235	2153	0	14
2025.07.25	18:30:00	1.95235	1.95236	1.95171	1.95197	1948	0	14
2025.07.25	18:45:00	1.95195	1.95292	1.95179	1.95272	2383	0	14
2025.07.25	19:00:00	1.95276	1.95286	1.95234	1.95242	1251	0	14
2025.07.25	19:15:00	1.95242	1.95270	1.95224	1.95257	1292	0	14
2025.07.25	19:30:00	1.95256	1.95263	1.95236	1.95239	1334	0	14
2025.07.25	19:45:00	1.95239	1.95313	1.95226	1.95228	1507	0	14
2025.07.25	20:00:00	1.95228	1.95276	1.95191	1.95192	1287	0	14
2025.07.25	20:15:00	1.95192	1.95202	1.95140	1.95146	1212	0	14
2025.07.25	20:30:00	1.95146	1.95224	1.95130	1.95185	1295	0	14
2025.07.25	20:45:00	1.95185	1.95186	1.95098	1.95137	1176	0	14
2025.07.27	21:00:00	1.95426	1.95465	1.95423	1.95465	35	0	54
2025.07.27	21:15:00	1.95465	1.95467	1.95424	1.95436	57	0	51
2025.07.27	21:30:00	1.95434	1.95549	1.95391	1.95465	1318	0	33
2025.07.27	21:45:00	1.95463	1.95513	1.95404	1.95474	569	0	25
2025.07.27	22:00:00	1.95474	1.95483	1.95206	1.95264	1713	0	14
2025.07.27	22:15:00	1.95264	1.95353	1.95261	1.95301	1924	0	14
2025.07.27	22:30:00	1.95300	1.95317	1.95251	1.95307	2108	0	14
2025.07.27	22:45:00	1.95307	1.95352	1.95282	1.95286	1790	0	14
2025.07.27	23:00:00	1.95278	1.95286	1.95229	1.95245	1896	0	14
2025.07.27	23:15:00	1.95243	1.95305	1.95207	1.95297	1323	0	14
2025.07.27	23:30:00	1.95297	1.95346	1.95284	1.95302	1151	0	14
2025.07.27	23:45:00	1.95301	1.95346	1.95268	1.95312	1330	0	14
2025.07.28	00:00:00	1.95312	1.95352	1.95271	1.95291	3982	0	14
2025.07.28	00:15:00	1.95291	1.95336	1.95245	1.95246	3250	0	14
2025.07.28	00:30:00	1.95247	1.95329	1.95152	1.95174	3202	0	14
2025.07.28	00:45:00	1.95174	1.95225	1.95153	1.95180	3623	0	14
2025.07.28	01:00:00	1.95180	1.95248	1.95049	1.95232	3721	0	14
2025.07.28	01:15:00	1.95233	1.95322	1.95167	1.95242	2785	0	14
2025.07.28	01:30:00	1.95243	1.95302	1.95228	1.95277	3486	0	14
2025.07.28	01:45:00	1.95277	1.95465	1.95265	1.95422	3334	0	14
2025.07.28	02:00:00	1.95423	1.95484	1.95277	1.95293	2804	0	14
2025.07.28	02:15:00	1.95293	1.95339	1.95195	1.95225	2299	0	14
2025.07.28	02:30:00	1.95224	1.95238	1.95178	1.95233	1984	0	14
2025.07.28	02:45:00	1.95233	1.95305	1.95219	1.95252	2210	0	14
2025.07.28	03:00:00	1.95252	1.95325	1.95216	1.95306	2004	0	14
2025.07.28	03:15:00	1.95305	1.95422	1.95291	1.95407	1733	0	14
2025.07.28	03:30:00	1.95405	1.95490	1.95405	1.95473	1936	0	14
2025.07.28	03:45:00	1.95474	1.95493	1.95431	1.95460	1939	0	14
2025.07.28	04:00:00	1.95460	1.95534	1.95453	1.95508	1947	0	14
2025.07.28	04:15:00	1.95508	1.95523	1.95471	1.95496	1785	0	14
2025.07.28	04:30:00	1.95496	1.95508	1.95459	1.95463	2049	0	14
2025.07.28	04:45:00	1.95463	1.95479	1.95396	1.95427	1560	0	14
2025.07.28	05:00:00	1.95426	1.95444	1.95364	1.95420	1878	0	14
2025.07.28	05:15:00	1.95419	1.95458	1.95387	1.95390	2221	0	14
2025.07.28	05:30:00	1.95390	1.95436	1.95372	1.95427	1775	0	14
2025.07.28	05:45:00	1.95428	1.95459	1.95395	1.95397	2061	0	14
2025.07.28	06:00:00	1.95397	1.95484	1.95386	1.95450	2948	0	14
2025.07.28	06:15:00	1.95452	1.95476	1.95321	1.95390	4385	0	14
2025.07.28	06:30:00	1.95392	1.95409	1.95297	1.95336	3120	0	14
2025.07.28	06:45:00	1.95335	1.95434	1.95306	1.95355	3727	0	14
2025.07.28	07:00:00	1.95355	1.95389	1.95203	1.95214	4360	0	14
2025.07.28	07:15:00	1.95214	1.95419	1.95185	1.95329	3558	0	14
2025.07.28	07:30:00	1.95329	1.95517	1.95311	1.95474	4456	0	14
2025.07.28	07:45:00	1.95474	1.95486	1.95354	1.95443	4550	0	14
2025.07.28	08:00:00	1.95443	1.95603	1.95442	1.95539	4709	0	14
2025.07.28	08:15:00	1.95539	1.95570	1.95483	1.95522	3660	0	14
2025.07.28	08:30:00	1.95521	1.95526	1.95347	1.95452	2819	0	14
2025.07.28	08:45:00	1.95452	1.95492	1.95369	1.95429	3222	0	14
2025.07.28	09:00:00	1.95429	1.95481	1.95364	1.95382	3263	0	14
2025.07.28	09:15:00	1.95382	1.95444	1.95356	1.95405	3152	0	14
2025.07.28	09:30:00	1.95404	1.95417	1.95218	1.95286	3418	0	14
2025.07.28	09:45:00	1.95285	1.95327	1.95207	1.95219	3024	0	14
2025.07.28	10:00:00	1.95219	1.95220	1.95129	1.95156	3102	0	14
2025.07.28	10:15:00	1.95156	1.95201	1.95030	1.95066	3322	0	14
2025.07.28	10:30:00	1.95066	1.95092	1.94990	1.95021	3037	0	14
2025.07.28	10:45:00	1.95020	1.95060	1.94931	1.95034	3290	0	14
2025.07.28	11:00:00	1.95034	1.95051	1.94894	1.94913	3469	0	14
2025.07.28	11:15:00	1.94913	1.94959	1.94871	1.94952	3244	0	14
2025.07.28	11:30:00	1.94952	1.94962	1.94767	1.94779	3340	0	14
2025.07.28	11:45:00	1.94779	1.94803	1.94689	1.94776	4517	0	14
2025.07.28	12:00:00	1.94777	1.94958	1.94763	1.94891	5277	0	14
2025.07.28	12:15:00	1.94892	1.94919	1.94829	1.94859	3620	0	14
2025.07.28	12:30:00	1.94857	1.94927	1.94846	1.94866	3806	0	14
2025.07.28	12:45:00	1.94866	1.94879	1.94770	1.94775	3541	0	14
2025.07.28	13:00:00	1.94778	1.94787	1.94710	1.94720	4227	0	14
2025.07.28	13:15:00	1.94721	1.94767	1.94647	1.94656	4310	0	14
2025.07.28	13:30:00	1.94657	1.94679	1.94567	1.94633	4413	0	14
2025.07.28	13:45:00	1.94633	1.94781	1.94621	1.94764	4633	0	14
2025.07.28	14:00:00	1.94755	1.94782	1.94560	1.94582	4591	0	14
2025.07.28	14:15:00	1.94582	1.94654	1.94552	1.94566	4846	0	14
2025.07.28	14:30:00	1.94568	1.94603	1.94508	1.94519	4105	0	14
2025.07.28	14:45:00	1.94518	1.94659	1.94505	1.94591	4666	0	14
2025.07.28	15:00:00	1.94589	1.94613	1.94435	1.94437	4309	0	14
2025.07.28	15:15:00	1.94438	1.94540	1.94435	1.94454	4201	0	14
2025.07.28	15:30:00	1.94454	1.94476	1.94387	1.94460	3533	0	14
2025.07.28	15:45:00	1.94460	1.94482	1.94360	1.94376	3244	0	14
2025.07.28	16:00:00	1.94377	1.94435	1.94367	1.94398	2942	0	14
2025.07.28	16:15:00	1.94398	1.94408	1.94352	1.94355	2812	0	14
2025.07.28	16:30:00	1.94356	1.94373	1.94286	1.94308	2410	0	14
2025.07.28	16:45:00	1.94309	1.94312	1.94220	1.94234	2484	0	14
2025.07.28	17:00:00	1.94232	1.94244	1.94164	1.94171	2411	0	14
2025.07.28	17:15:00	1.94171	1.94222	1.94156	1.94221	2389	0	14
2025.07.28	17:30:00	1.94221	1.94233	1.94177	1.94205	1865	0	14
2025.07.28	17:45:00	1.94209	1.94259	1.94204	1.94224	2636	0	14
2025.07.28	18:00:00	1.94224	1.94242	1.94141	1.94167	2316	0	14
2025.07.28	18:15:00	1.94167	1.94201	1.94163	1.94199	1997	0	14
2025.07.28	18:30:00	1.94200	1.94220	1.94159	1.94163	1645	0	14
2025.07.28	18:45:00	1.94161	1.94255	1.94157	1.94225	1766	0	14
2025.07.28	19:00:00	1.94216	1.94262	1.94204	1.94221	1702	0	14
2025.07.28	19:15:00	1.94221	1.94239	1.94198	1.94217	1163	0	14
2025.07.28	19:30:00	1.94218	1.94246	1.94193	1.94198	1366	0	14
2025.07.28	19:45:00	1.94198	1.94207	1.94098	1.94110	1837	0	14
2025.07.28	20:00:00	1.94109	1.94153	1.94089	1.94109	1431	0	14
2025.07.28	20:15:00	1.94107	1.94166	1.94106	1.94127	1644	0	14
2025.07.28	20:30:00	1.94126	1.94134	1.94088	1.94129	1222	0	14
2025.07.28	20:45:00	1.94129	1.94144	1.94067	1.94107	1064	0	14
2025.07.28	21:00:00	1.94107	1.94107	1.93915	1.94054	218	0	66
2025.07.28	21:15:00	1.94053	1.94079	1.94023	1.94074	423	0	39
2025.07.28	21:30:00	1.94073	1.94126	1.94067	1.94098	795	0	14
2025.07.28	21:45:00	1.94098	1.94120	1.94087	1.94102	560	0	14
2025.07.28	22:00:00	1.94101	1.94110	1.94057	1.94060	664	0	14
2025.07.28	22:15:00	1.94067	1.94134	1.94057	1.94107	880	0	14
2025.07.28	22:30:00	1.94105	1.94117	1.94065	1.94097	760	0	14
2025.07.28	22:45:00	1.94097	1.94100	1.94063	1.94080	683	0	14
2025.07.28	23:00:00	1.94081	1.94130	1.94066	1.94127	564	0	14
2025.07.28	23:15:00	1.94126	1.94135	1.94088	1.94091	608	0	14
2025.07.28	23:30:00	1.94091	1.94136	1.94088	1.94122	905	0	14
2025.07.28	23:45:00	1.94123	1.94211	1.94111	1.94169	874	0	14
2025.07.29	00:00:00	1.94169	1.94229	1.94142	1.94204	1944	0	14
2025.07.29	00:15:00	1.94206	1.94288	1.94170	1.94278	1986	0	14
2025.07.29	00:30:00	1.94278	1.94384	1.94277	1.94373	1778	0	14
2025.07.29	00:45:00	1.94371	1.94397	1.94277	1.94288	2929	0	14
2025.07.29	01:00:00	1.94288	1.94332	1.94127	1.94137	2218	0	14
2025.07.29	01:15:00	1.94138	1.94171	1.94126	1.94150	2448	0	14
2025.07.29	01:30:00	1.94151	1.94248	1.94133	1.94208	2748	0	14
2025.07.29	01:45:00	1.94208	1.94225	1.94157	1.94188	2518	0	14
2025.07.29	02:00:00	1.94188	1.94216	1.94051	1.94064	2642	0	14
2025.07.29	02:15:00	1.94064	1.94190	1.94052	1.94160	2030	0	14
2025.07.29	02:30:00	1.94160	1.94182	1.94079	1.94091	2125	0	14
2025.07.29	02:45:00	1.94092	1.94104	1.94044	1.94085	2101	0	14
2025.07.29	03:00:00	1.94085	1.94121	1.94046	1.94108	2033	0	14
2025.07.29	03:15:00	1.94109	1.94134	1.94098	1.94112	1786	0	14
2025.07.29	03:30:00	1.94112	1.94161	1.94086	1.94089	2678	0	14
2025.07.29	03:45:00	1.94089	1.94139	1.94080	1.94093	1768	0	14
2025.07.29	04:00:00	1.94094	1.94096	1.94024	1.94037	1622	0	14
2025.07.29	04:15:00	1.94036	1.94091	1.93997	1.94087	1989	0	14
2025.07.29	04:30:00	1.94087	1.94144	1.94087	1.94122	1861	0	14
2025.07.29	04:45:00	1.94123	1.94142	1.94022	1.94137	2122	0	14
2025.07.29	05:00:00	1.94137	1.94146	1.94018	1.94019	1999	0	14
2025.07.29	05:15:00	1.94019	1.94079	1.94016	1.94061	1994	0	14
2025.07.29	05:30:00	1.94061	1.94113	1.94015	1.94029	2060	0	14
2025.07.29	05:45:00	1.94029	1.94029	1.93908	1.93935	2146	0	14
2025.07.29	06:00:00	1.93935	1.94046	1.93923	1.94006	3873	0	14
2025.07.29	06:15:00	1.94005	1.94048	1.93877	1.93908	3014	0	14
2025.07.29	06:30:00	1.93907	1.93992	1.93804	1.93909	4717	0	14
2025.07.29	06:45:00	1.93909	1.93969	1.93738	1.93792	5413	0	14
2025.07.29	07:00:00	1.93792	1.93956	1.93771	1.93874	5581	0	14
2025.07.29	07:15:00	1.93863	1.93986	1.93816	1.93949	4025	0	14
2025.07.29	07:30:00	1.93949	1.94062	1.93890	1.94049	3441	0	14
2025.07.29	07:45:00	1.94048	1.94228	1.94045	1.94227	3601	0	14
2025.07.29	08:00:00	1.94227	1.94347	1.94214	1.94220	3639	0	14
2025.07.29	08:15:00	1.94220	1.94242	1.94148	1.94226	3260	0	14
2025.07.29	08:30:00	1.94226	1.94226	1.94099	1.94108	2526	0	14
2025.07.29	08:45:00	1.94107	1.94151	1.94064	1.94119	2694	0	14
2025.07.29	09:00:00	1.94122	1.94197	1.94053	1.94157	3298	0	14
2025.07.29	09:15:00	1.94158	1.94292	1.94143	1.94267	2901	0	14
2025.07.29	09:30:00	1.94267	1.94297	1.94203	1.94295	2759	0	14
2025.07.29	09:45:00	1.94295	1.94299	1.94197	1.94282	2600	0	14
2025.07.29	10:00:00	1.94280	1.94351	1.94278	1.94305	2674	0	14
2025.07.29	10:15:00	1.94304	1.94392	1.94296	1.94330	2656	0	14
2025.07.29	10:30:00	1.94329	1.94344	1.94267	1.94291	2172	0	14
2025.07.29	10:45:00	1.94291	1.94319	1.94253	1.94298	2418	0	14
2025.07.29	11:00:00	1.94297	1.94326	1.94242	1.94257	2799	0	14
2025.07.29	11:15:00	1.94256	1.94257	1.94131	1.94141	2339	0	14
2025.07.29	11:30:00	1.94140	1.94145	1.94016	1.94044	3638	0	14
2025.07.29	11:45:00	1.94044	1.94065	1.93984	1.94020	4393	0	14
2025.07.29	12:00:00	1.94020	1.94043	1.93951	1.93972	3914	0	14
2025.07.29	12:15:00	1.93973	1.93983	1.93904	1.93965	3716	0	14
2025.07.29	12:30:00	1.93967	1.93970	1.93784	1.93811	3280	0	14
2025.07.29	12:45:00	1.93811	1.93890	1.93807	1.93827	2914	0	14
2025.07.29	13:00:00	1.93827	1.93881	1.93757	1.93818	3466	0	14
2025.07.29	13:15:00	1.93818	1.93882	1.93813	1.93847	3450	0	14
2025.07.29	13:30:00	1.93847	1.93909	1.93770	1.93789	3926	0	14
2025.07.29	13:45:00	1.93786	1.94009	1.93786	1.93991	4553	0	14
2025.07.29	14:00:00	1.93987	1.94056	1.93910	1.93929	5636	0	14
2025.07.29	14:15:00	1.93929	1.93985	1.93856	1.93864	5142	0	14
2025.07.29	14:30:00	1.93864	1.93873	1.93735	1.93789	5148	0	14
2025.07.29	14:45:00	1.93789	1.93791	1.93587	1.93616	6303	0	14
2025.07.29	15:00:00	1.93617	1.93674	1.93562	1.93638	5317	0	14
2025.07.29	15:15:00	1.93640	1.93719	1.93609	1.93708	3774	0	14
2025.07.29	15:30:00	1.93709	1.93794	1.93707	1.93762	3693	0	14
2025.07.29	15:45:00	1.93762	1.93767	1.93664	1.93729	4183	0	14
2025.07.29	16:00:00	1.93729	1.93873	1.93711	1.93841	3010	0	14
2025.07.29	16:15:00	1.93840	1.93973	1.93823	1.93942	2908	0	14
2025.07.29	16:30:00	1.93942	1.93982	1.93888	1.93891	2798	0	14
2025.07.29	16:45:00	1.93891	1.93925	1.93873	1.93886	2485	0	14
2025.07.29	17:00:00	1.93886	1.93902	1.93820	1.93849	3393	0	14
2025.07.29	17:15:00	1.93849	1.93941	1.93847	1.93868	3609	0	14
2025.07.29	17:30:00	1.93867	1.93929	1.93839	1.93915	3345	0	14
2025.07.29	17:45:00	1.93915	1.93948	1.93843	1.93848	2701	0	14
2025.07.29	18:00:00	1.93848	1.93871	1.93819	1.93845	2641	0	14
2025.07.29	18:15:00	1.93845	1.93879	1.93837	1.93858	1806	0	14
2025.07.29	18:30:00	1.93858	1.93862	1.93828	1.93845	2056	0	14
2025.07.29	18:45:00	1.93845	1.93889	1.93817	1.93857	2101	0	14
2025.07.29	19:00:00	1.93857	1.93923	1.93838	1.93916	1828	0	14
2025.07.29	19:15:00	1.93916	1.93951	1.93893	1.93926	1587	0	14
2025.07.29	19:30:00	1.93926	1.93973	1.93908	1.93942	1840	0	14
2025.07.29	19:45:00	1.93947	1.93971	1.93892	1.93908	1808	0	14
2025.07.29	20:00:00	1.93907	1.93944	1.93892	1.93932	1356	0	14
2025.07.29	20:15:00	1.93933	1.93971	1.93927	1.93971	874	0	14
2025.07.29	20:30:00	1.93971	1.93978	1.93875	1.93886	1109	0	14
2025.07.29	20:45:00	1.93887	1.93905	1.93867	1.93877	1658	0	14
2025.07.29	21:00:00	1.93877	1.93939	1.93787	1.93901	163	0	36
2025.07.29	21:15:00	1.93909	1.93918	1.93857	1.93888	213	0	76
2025.07.29	21:30:00	1.93889	1.93936	1.93838	1.93887	1768	0	14
2025.07.29	21:45:00	1.93885	1.93921	1.93875	1.93908	1212	0	14
2025.07.29	22:00:00	1.93908	1.93933	1.93825	1.93901	703	0	14
2025.07.29	22:15:00	1.93901	1.93940	1.93897	1.93922	616	0	14
2025.07.29	22:30:00	1.93922	1.93983	1.93922	1.93962	625	0	14
2025.07.29	22:45:00	1.93963	1.94009	1.93960	1.94007	464	0	14
2025.07.29	23:00:00	1.94007	1.94007	1.93949	1.94003	674	0	14
2025.07.29	23:15:00	1.94003	1.94019	1.93971	1.93980	816	0	14
2025.07.29	23:30:00	1.93980	1.93996	1.93953	1.93981	713	0	14
2025.07.29	23:45:00	1.93981	1.94041	1.93972	1.93981	1224	0	14
2025.07.30	00:00:00	1.93982	1.94001	1.93883	1.93990	2659	0	14
2025.07.30	00:15:00	1.93991	1.94019	1.93956	1.93967	2367	0	14
2025.07.30	00:30:00	1.93967	1.93991	1.93880	1.93884	2450	0	14
2025.07.30	00:45:00	1.93884	1.93920	1.93834	1.93857	2910	0	14
2025.07.30	01:00:00	1.93857	1.93888	1.93798	1.93832	2822	0	14
2025.07.30	01:15:00	1.93832	1.93905	1.93799	1.93847	2794	0	14
2025.07.30	01:30:00	1.93842	1.94044	1.93830	1.93881	4619	0	14
2025.07.30	01:45:00	1.93880	1.93906	1.93778	1.93847	3338	0	14
2025.07.30	02:00:00	1.93847	1.93872	1.93764	1.93804	3024	0	14
2025.07.30	02:15:00	1.93804	1.93864	1.93767	1.93852	2126	0	14
2025.07.30	02:30:00	1.93851	1.93893	1.93801	1.93837	2347	0	14
2025.07.30	02:45:00	1.93837	1.93851	1.93761	1.93788	2158	0	14
2025.07.30	03:00:00	1.93787	1.93808	1.93737	1.93775	3123	0	14
2025.07.30	03:15:00	1.93775	1.93810	1.93717	1.93740	2193	0	14
2025.07.30	03:30:00	1.93740	1.93806	1.93724	1.93754	2004	0	14
2025.07.30	03:45:00	1.93754	1.93846	1.93754	1.93780	1486	0	14
2025.07.30	04:00:00	1.93781	1.93792	1.93710	1.93742	2333	0	14
2025.07.30	04:15:00	1.93742	1.93790	1.93707	1.93724	1822	0	14
2025.07.30	04:30:00	1.93725	1.93772	1.93707	1.93755	1588	0	14
2025.07.30	04:45:00	1.93754	1.93787	1.93741	1.93766	1727	0	14
2025.07.30	05:00:00	1.93766	1.93847	1.93765	1.93812	1754	0	14
2025.07.30	05:15:00	1.93812	1.93829	1.93735	1.93753	2439	0	14
2025.07.30	05:30:00	1.93754	1.93768	1.93701	1.93722	2504	0	14
2025.07.30	05:45:00	1.93722	1.93754	1.93693	1.93720	2902	0	14
2025.07.30	06:00:00	1.93720	1.93776	1.93643	1.93709	3916	0	14
2025.07.30	06:15:00	1.93709	1.93789	1.93652	1.93695	3004	0	14
2025.07.30	06:30:00	1.93695	1.93820	1.93687	1.93817	2901	0	14
2025.07.30	06:45:00	1.93817	1.93896	1.93797	1.93811	2334	0	14
2025.07.30	07:00:00	1.93815	1.93927	1.93794	1.93909	3798	0	14
2025.07.30	07:15:00	1.93909	1.94054	1.93864	1.94012	3644	0	14
2025.07.30	07:30:00	1.94012	1.94041	1.93927	1.93952	3191	0	14
2025.07.30	07:45:00	1.93952	1.93967	1.93892	1.93936	2529	0	14
2025.07.30	08:00:00	1.93936	1.93985	1.93866	1.93969	2834	0	14
2025.07.30	08:15:00	1.93969	1.94068	1.93959	1.94006	3125	0	14
2025.07.30	08:30:00	1.94006	1.94056	1.93995	1.94015	2350	0	14
2025.07.30	08:45:00	1.94015	1.94023	1.93955	1.93967	1977	0	14
2025.07.30	09:00:00	1.93967	1.94007	1.93904	1.93907	2344	0	14
2025.07.30	09:15:00	1.93908	1.93938	1.93864	1.93892	2804	0	14
2025.07.30	09:30:00	1.93891	1.93997	1.93885	1.93939	2601	0	14
2025.07.30	09:45:00	1.93939	1.93962	1.93844	1.93920	3173	0	14
2025.07.30	10:00:00	1.93919	1.94036	1.93919	1.94033	2679	0	14
2025.07.30	10:15:00	1.94033	1.94043	1.93958	1.93967	2289	0	14
2025.07.30	10:30:00	1.93967	1.93988	1.93911	1.93932	2312	0	14
2025.07.30	10:45:00	1.93932	1.94016	1.93915	1.93984	2475	0	14
2025.07.30	11:00:00	1.93984	1.94021	1.93823	1.93862	2469	0	14
2025.07.30	11:15:00	1.93862	1.93898	1.93833	1.93844	2124	0	14
2025.07.30	11:30:00	1.93843	1.93883	1.93803	1.93833	2660	0	14
2025.07.30	11:45:00	1.93833	1.93952	1.93817	1.93920	3116	0	14
2025.07.30	12:00:00	1.93920	1.94001	1.93822	1.93852	3427	0	14
2025.07.30	12:15:00	1.93850	1.93941	1.93781	1.93834	4255	0	14
2025.07.30	12:30:00	1.93823	1.93857	1.93536	1.93557	6801	0	14
2025.07.30	12:45:00	1.93553	1.93663	1.93531	1.93583	6616	0	14
2025.07.30	13:00:00	1.93583	1.93769	1.93577	1.93612	5789	0	14
2025.07.30	13:15:00	1.93612	1.93751	1.93585	1.93674	4763	0	14
2025.07.30	13:30:00	1.93675	1.93751	1.93624	1.93722	5081	0	14
2025.07.30	13:45:00	1.93722	1.93939	1.93713	1.93926	5281	0	14
2025.07.30	14:00:00	1.93926	1.93970	1.93855	1.93864	4943	0	14
2025.07.30	14:15:00	1.93865	1.94034	1.93865	1.94023	4016	0	14
2025.07.30	14:30:00	1.94026	1.94085	1.93988	1.94010	3773	0	14
2025.07.30	14:45:00	1.94010	1.94048	1.93917	1.93951	4365	0	14
2025.07.30	15:00:00	1.93951	1.94072	1.93916	1.94066	4017	0	14
2025.07.30	15:15:00	1.94066	1.94101	1.94043	1.94074	3296	0	14
2025.07.30	15:30:00	1.94074	1.94099	1.94038	1.94053	2964	0	14
2025.07.30	15:45:00	1.94053	1.94069	1.93987	1.94026	2557	0	14
2025.07.30	16:00:00	1.94026	1.94058	1.93963	1.93978	3018	0	14
2025.07.30	16:15:00	1.93978	1.94011	1.93924	1.93933	2656	0	14
2025.07.30	16:30:00	1.93933	1.93996	1.93930	1.93963	2231	0	14
2025.07.30	16:45:00	1.93963	1.93998	1.93940	1.93957	2502	0	14
2025.07.30	17:00:00	1.93957	1.93969	1.93932	1.93945	2525	0	14
2025.07.30	17:15:00	1.93946	1.93972	1.93927	1.93939	2419	0	14
2025.07.30	17:30:00	1.93939	1.93944	1.93827	1.93837	2082	0	14
2025.07.30	17:45:00	1.93837	1.93881	1.93770	1.93781	2668	0	14
2025.07.30	18:00:00	1.93783	1.94000	1.93731	1.93958	7297	0	14
2025.07.30	18:15:00	1.93957	1.94012	1.93922	1.93976	4927	0	14
2025.07.30	18:30:00	1.93975	1.94061	1.93890	1.93912	7591	0	14
2025.07.30	18:45:00	1.93917	1.93977	1.93766	1.93874	8419	0	14
2025.07.30	19:00:00	1.93890	1.94032	1.93812	1.94007	7724	0	14
2025.07.30	19:15:00	1.94008	1.94010	1.93796	1.93820	5392	0	14
2025.07.30	19:30:00	1.93820	1.93943	1.93819	1.93913	4301	0	14
2025.07.30	19:45:00	1.93913	1.93923	1.93857	1.93897	3819	0	14
2025.07.30	20:00:00	1.93896	1.93909	1.93688	1.93709	2114	0	14
2025.07.30	20:15:00	1.93709	1.93715	1.93514	1.93546	2322	0	14
2025.07.30	20:30:00	1.93548	1.93589	1.93365	1.93441	1891	0	14
2025.07.30	20:45:00	1.93441	1.93507	1.93398	1.93487	2019	0	14
2025.07.30	21:00:00	1.93487	1.93487	1.93311	1.93319	212	0	36
2025.07.30	21:15:00	1.93319	1.93450	1.93297	1.93434	500	0	31
2025.07.30	21:30:00	1.93434	1.93535	1.93395	1.93525	1048	0	20
2025.07.30	21:45:00	1.93513	1.93521	1.93459	1.93488	951	0	19
2025.07.30	22:00:00	1.93489	1.93527	1.93431	1.93481	810	0	14
2025.07.30	22:15:00	1.93482	1.93510	1.93429	1.93509	997	0	14
2025.07.30	22:30:00	1.93508	1.93533	1.93446	1.93459	1147	0	14
2025.07.30	22:45:00	1.93461	1.93484	1.93417	1.93423	907	0	14
2025.07.30	23:00:00	1.93423	1.93484	1.93423	1.93446	1659	0	14
2025.07.30	23:15:00	1.93447	1.93496	1.93438	1.93452	1121	0	14
2025.07.30	23:30:00	1.93452	1.93478	1.93428	1.93453	1105	0	14
2025.07.30	23:45:00	1.93454	1.93489	1.93400	1.93454	1430	0	14
2025.07.31	00:00:00	1.93454	1.93541	1.93442	1.93517	3300	0	14
2025.07.31	00:15:00	1.93518	1.93613	1.93517	1.93586	3049	0	14
2025.07.31	00:30:00	1.93586	1.93658	1.93560	1.93584	2599	0	14
2025.07.31	00:45:00	1.93584	1.93701	1.93567	1.93605	3035	0	14
2025.07.31	01:00:00	1.93605	1.93734	1.93560	1.93616	3204	0	14
2025.07.31	01:15:00	1.93617	1.93649	1.93494	1.93630	3349	0	14
2025.07.31	01:30:00	1.93630	1.93718	1.93550	1.93655	3448	0	14
2025.07.31	01:45:00	1.93654	1.93724	1.93488	1.93509	3425	0	14
2025.07.31	02:00:00	1.93507	1.93535	1.93323	1.93352	3257	0	14
2025.07.31	02:15:00	1.93353	1.93405	1.93334	1.93388	2462	0	14
2025.07.31	02:30:00	1.93388	1.93429	1.93292	1.93299	2484	0	14
2025.07.31	02:45:00	1.93298	1.93327	1.93221	1.93263	2759	0	14
2025.07.31	03:00:00	1.93263	1.93295	1.93164	1.93223	3085	0	14
2025.07.31	03:15:00	1.93224	1.93257	1.93039	1.93051	2824	0	14
2025.07.31	03:30:00	1.93051	1.93101	1.92980	1.93098	2703	0	14
2025.07.31	03:45:00	1.93096	1.93148	1.93091	1.93103	2357	0	14
2025.07.31	04:00:00	1.93102	1.93133	1.93027	1.93114	2209	0	14
2025.07.31	04:15:00	1.93113	1.93170	1.93065	1.93159	1792	0	14
